0.510673	0.564011	0.465033	-0.156902	0.182868	-0.285374	-0.340903	-0.0728191	-0.454367	0.165284	0.335196	-0.090368	0.340959	-0.424138	-0.114127	0.0893564	-0.253462	0.104222	-0.484546	-0.175605	0.632003	0.402687	0.121224	0.0307474	0.0647464	-0.178475	0.201813	0.234843	-0.072704	-0.0204344	-0.310238	0.309767	-0.269051	-0.315958	-0.0937232	0.405454	-0.20101	0.0519705	-0.197532	0.406598	-0.205685	-0.279942	-0.16678	-0.0576226	0.533235
0.559305	0.321959	0.533627	-0.0364389	0.194419	0.0520032	-0.152185	-0.150052	0.0531373	0.0491643	0.271277	0.0484966	0.138153	-0.284248	-0.08963	0.276003	0.187068	-0.0218797	-0.121726	-0.190008	0.670101	0.201381	0.262043	-0.173417	0.149716	-0.434895	-0.116024	0.223594	0.263356	0.350405	-0.0234866	0.208041	-0.340778	0.0886528	0.480115	0.536099	0.145054	0.17746	-0.107625	0.113296	-0.302217	-0.0559894	0.183686	0.607117	0.598774
0.418619	0.432594	0.552596	0.0765121	-0.181141	-0.327678	-0.363153	-0.3863	-0.461867	-0.132835	0.235618	0.0387242	0.433647	-0.080439	-0.387858	0.0038296	-0.230909	0.0397659	-0.0780678	-0.127536	0.657317	0.1236	0.0682416	-0.394142	0.330108	0.13241	-0.294299	-0.127524	-0.0658831	0.0584579	0.099483	0.333403	-0.361339	0.112528	0.0426516	-0.104803	-0.0258246	0.245258	0.0382847	-0.0433863	-0.0674701	-0.221666	-0.196655	0.243098	0.467993
0.363035	0.0158713	0.174405	-0.199739	-0.0123296	0.264622	0.1539	0.179128	-0.462988	-0.33586	-0.095245	-0.40554	0.374042	0.278935	-0.50543	-0.146406	-0.554022	0.141505	0.169106	-0.416183	0.825445	0.653828	0.289729	-0.30258	-0.268889	0.334052	-0.165276	-0.103519	0.267158	0.18129	-0.0807932	-0.202722	0.0177876	-0.0336112	0.0688797	0.401219	0.102402	0.0597554	0.12532	0.188967	-0.190223	0.286917	0.312817	0.0280894	0.656069
0.43994	0.538771	0.51393	0.183499	0.0915421	0.226537	-0.510887	-0.312947	-0.673242	-0.455935	0.360248	0.0829064	0.409275	0.414967	-0.605834	0.330968	0.0823444	0.355052	0.458489	-0.673982	0.83829	0.427071	0.32119	0.231221	0.278135	-0.291092	0.286992	0.406124	0.110156	0.125288	0.304136	0.372498	-0.478593	0.361823	0.5754	0.504955	0.117154	0.181483	0.370316	0.270549	-0.421533	0.318301	0.438158	0.447796	0.833213
0.248328	0.54023	0.527884	0.0485603	0.140463	-0.0618422	-0.220932	-0.141001	-0.279813	-0.0345075	0.25265	-0.335576	-0.0281991	-0.176696	0.0850278	0.183315	-0.433686	-0.0761998	-0.103085	0.0204645	0.705561	0.131924	0.0709833	-0.0958394	0.296025	-0.105927	0.139438	0.30614	0.102638	0.0844009	-0.04989	0.508736	-0.319418	-0.0862735	0.0897836	0.392771	-0.0920281	-0.272542	-0.266485	0.210863	-0.0685585	0.0428652	0.191504	0.0631601	0.517501
0.694121	0.310555	0.59439	-0.0818598	-0.0147741	-0.0783776	-0.387475	-0.379536	-0.470826	-0.193658	-0.0833229	-0.355748	0.0659745	0.00396554	-0.132629	-0.112711	-0.361555	-0.0267737	0.0316626	-0.1606	0.780921	0.254236	0.101619	-0.37144	0.0394903	0.140014	-0.0125251	-0.0937638	0.0475877	0.101984	-0.189275	0.0784041	-0.248921	-0.237937	-0.06487	0.344014	-0.0415831	0.0713056	0.213693	0.182866	-0.336248	-0.0258169	0.115053	-0.315376	0.165814
0.505452	0.550906	0.572911	-0.110805	0.0305626	-0.408939	-0.516453	-0.451231	-0.588826	0.150657	0.254338	0.108354	0.407194	-0.208113	-0.358928	0.087801	-0.113755	0.119746	-0.351538	-0.208656	0.416576	0.2035	0.252503	-0.0856648	0.284644	-0.0646361	-0.343729	-0.0368992	0.070688	0.0447984	-0.240846	0.329216	-0.215264	-0.400131	-0.0472951	0.544686	0.091938	-0.093848	-0.128221	0.0535479	-0.195406	-0.269512	-0.0681604	0.154924	0.583286
0.35149	0.315163	0.417045	-0.0713904	-0.0984677	-0.312751	-0.120968	-0.0690157	-0.329893	-0.282115	0.292983	0.218506	0.267211	-0.436229	0.105081	-0.0472052	0.0268226	0.141018	-0.26508	0.174705	0.549643	0.325459	0.272375	-0.223702	0.255926	-0.0130225	-0.0428072	-0.325136	0.147688	0.0964837	0.114103	0.281621	-0.264666	-0.281459	-0.104973	0.269901	0.19125	-0.0863704	-0.156524	-0.056632	0.0618139	-0.0790681	-0.192978	0.199099	0.529368
0.286538	0.558287	0.376909	-0.200342	0.0985886	-0.352314	-0.428125	0.0590626	-0.395518	0.485234	-0.000677406	-0.278168	0.086812	-0.243406	-0.00947756	0.0467191	-0.41007	-0.0196007	-0.47124	-0.262467	0.382801	0.154689	0.187769	-0.171903	0.0786441	-0.151285	0.0124032	0.0441082	0.0650081	0.251053	-0.209002	0.133941	-0.166673	-0.267509	-0.145071	0.453173	-0.017356	0.288488	-0.106689	0.0889152	-0.00184581	-0.274237	-0.206717	0.22393	0.459575
0.260832	0.168312	0.570163	0.0290273	0.142475	-0.167094	-0.167337	-0.219225	-0.416135	-0.13129	0.0207872	-0.0777205	0.322023	-0.369353	-0.263482	0.0288166	-0.0851486	-0.0429101	-0.198475	-0.18296	0.555286	0.299198	-0.261982	-0.577708	0.0503286	0.350949	-0.183035	0.0283036	-0.0721355	-0.146309	-0.406398	-0.0342365	0.0899798	-0.174499	-0.0330424	0.361206	-0.06727	-0.0721882	-0.219465	0.0983679	0.0602862	-0.226932	-0.109235	0.141669	0.715747
0.233387	0.183996	0.686957	0.0695257	-0.238875	-0.482731	-0.410773	-0.458439	-0.534701	-0.128299	0.361589	-0.108322	0.0630251	-0.225487	0.0290649	0.316653	-0.0716811	0.00598545	-0.156651	-0.130864	0.656514	0.191821	-0.0216653	-0.363662	0.0663504	0.238972	0.105651	-0.00396724	0.0679886	0.20203	0.0784813	-0.305298	0.0129897	-0.0426032	0.0644425	0.507214	0.00648188	0.176765	0.0233142	0.301353	-0.210925	-0.0339722	0.000803959	-0.152893	-0.109946
0.340656	0.0429457	0.505758	0.0133889	-0.176724	-0.0973956	-0.501132	-0.479324	-0.325069	-0.10881	0.431299	-0.0354337	-0.0316524	-0.0412528	-0.284926	0.144439	-0.138564	0.0223571	0.134733	-0.316322	0.467961	0.26167	-0.0923267	-0.359505	-0.253739	0.185721	0.00399829	-0.220177	-0.323559	0.0267736	0.0539585	0.079683	0.0233192	-0.47054	-0.0139435	0.109483	-0.384798	0.0309442	0.0754138	0.0710144	-0.00857627	-0.0824081	-0.180459	-0.291121	0.325069
0.570362	0.388928	0.677999	-0.241995	-0.139664	-0.346155	-0.173828	-0.278356	-0.1289	-0.0551796	0.0438688	-0.33131	-0.0115248	-0.250041	0.237884	-0.136448	-0.467645	-0.194256	-0.0563511	0.0612065	0.392309	0.0462642	-0.0524561	-0.257588	0.232313	0.0244023	0.0897473	-0.189423	-0.0143095	0.251259	0.108534	0.240406	-0.322745	-0.245118	-0.102296	0.0514955	0.133496	0.0332323	0.274192	-0.533801	0.100448	0.132745	-0.0382296	-0.0843285	-0.0116576
0.445994	0.164895	0.188346	0.0266707	0.103248	-0.113084	-0.254453	-0.0767288	-0.242171	0.0544497	-0.00257382	-0.148127	0.343067	-0.175779	0.0893303	0.000268363	-0.217794	-0.0794709	-0.361452	-0.0460066	0.475672	0.239994	0.286629	-0.326716	0.105513	-0.0970007	-0.331195	-0.156565	0.0451677	0.0688462	-0.303084	0.145528	-0.0972308	-0.4159	-0.154951	0.287605	0.0336074	0.143595	-0.150177	0.01549	-0.0288755	-0.285128	-0.34534	0.253799	0.409701
0.470191	0.110137	0.189041	-0.038864	0.0166342	-0.262531	-0.00496706	0.0890575	-0.440206	-0.0187846	-0.0854709	-0.29803	0.293102	-0.245345	0.0258628	0.117119	-0.367414	0.0976971	-0.281833	-0.108846	0.52727	0.457754	0.117505	-0.114772	-0.00593721	-0.105748	-0.0701294	0.154229	0.116451	0.180948	0.0193837	0.304959	-0.380646	-0.0747059	0.146708	0.230867	-0.202965	0.034677	0.0471518	0.326663	-0.111316	0.0113876	-0.117603	-0.138797	0.204799
